,lemma,frequency
14270,полежаев,2.39
14271,склоняться,2.8976923076923082
14272,назаров,3.48
14273,неконкретный,1.15
14274,высококвалифицированный,2.915833333333333
14275,корыстный,2.669090909090909
14276,задолженность,3.7168750000000017
14277,газовщик,0.0
14278,угольщик,1.27
14279,дисциплинированный,1.635
14280,плательщик,2.378
14281,всучить,1.9649999999999999
14282,малоликвидный,0.0
14283,суррогат,2.3357142857142854
14284,неплатеж,2.12
14285,воровать,2.888124999999999
14286,сбытовой,1.93
14287,унитарный,2.823333333333333
14288,гуп,1.0633333333333332
14289,муп,0.0
14290,погашать,0.92
14291,полуразрушенный,1.95
14292,планово-убыточный,2.11
14293,шаронов,2.66
14294,осведомленный,2.1374999999999997
14295,выжимать,0.985
14296,благосклонно,3.01
14297,соблазнить,2.01
14298,управляться,3.0
14299,наздратенко,0.6
14300,благословение,2.853333333333333
14301,порыв,3.1975
14302,госстрой,2.4524999999999997
14303,госкомитет,2.72
14304,кошман,1.495
14305,мотивировать,2.5307692307692307
14306,банкротить,1.245
14307,образовать,3.0137499999999995
14308,росэнергоатом,2.16
14309,приведение,3.31
14310,ввж,1.35
14311,вице-спикер,3.5300000000000002
14312,жириновский,3.5431249999999994
14313,егоров,3.094
14314,вольфович,2.288
14315,храброво,2.05
14316,суббота,4.520999999999998
14317,мешкать,2.1
14318,обладминистрация,2.25
14319,соблазнительный,2.2875
14320,20-минутный,2.86
14321,григорьевич,2.995
14322,остап,2.73
14323,тэц,3.72
14324,пообещать,3.7960000000000003
14325,надавить,2.0066666666666664
14326,земельный,3.6756
14327,содействовать,2.8825000000000003
14328,целевой,3.289999999999999
14329,калининградский,3.592
14330,подмигнуть,2.7433333333333336
14331,жириновец,0.0
14332,ингушетия,3.5933333333333337
14333,выигрыш,3.3927777777777774
14334,прозрачно,3.07
14335,фцп,2.47
14336,казначейство,3.2900000000000005
14337,откат,2.62076923076923
14338,разочароваться,2.49
14339,прохожий,3.502
14340,черняховск,1.87
14341,уклониться,2.965
14342,фонтанировать,0.0
14343,слабоватый,1.77
14344,приманка,2.69
14345,клюнуть,1.0666666666666667
14346,помниться,3.393333333333333
14347,рогозин,3.612666666666668
14348,договариваться,3.0991666666666666
14349,литва,3.850000000000001
14350,транзит,3.222941176470589
14351,ратификация,2.0
14352,литовский,3.507499999999999
14353,90-километровый,2.44
14354,транзитный,2.33
14355,смоленский,3.5483333333333333
14356,телекомпания,3.215
14357,несерьезный,2.325
14358,заполучить,3.1900000000000004
14359,буш,3.5336842105263164
14360,2008-й,5.562222222222221
14361,провозглашать,1.876666666666667
14362,калининградец,1.8033333333333335
14363,прогнить,1.7133333333333336
14364,чартерный,1.98
14365,петрозаводск,3.3099999999999996
14366,архангельск,3.4899999999999998
14367,мурманчанин,1.81
14368,ненецкий,3.27
14369,старт,3.766829268292685
14370,центристский,1.87
14371,нерадивый,2.163333333333333
14372,боярин,3.056
14373,популист,1.8425
14374,доверить,3.1311111111111116
14375,депутатский,2.8829411764705877
14376,мандат,3.315
14377,пресловутый,2.3140909090909094
14378,мощь,3.985882352941175
14379,ндр,2.27
14380,престарелый,2.6857142857142855
14381,патриотический,3.20590909090909
14382,реформатор,2.66
14383,социально-экономический,4.365555555555556
14384,сверхдоход,1.2625000000000002
14385,перераспределение,3.135
14386,харитонов,3.18
14387,кондратенко,2.79
14388,настороженно,2.98
14389,пленум,2.8805263157894734
14390,рассмотрение,4.047666666666669
14391,сватать,2.25
14392,псевдолевый,0.0
14393,горбачев,3.3049999999999997
14394,райков,2.04
14395,сенсационность,0.0
14396,пиарщик,2.18
14397,стыковаться,2.0149999999999997
14398,юрьевич,3.125
14399,влиться,2.266
14400,товарищеский,3.046666666666667
14401,оппозиционно,2.47
14402,последовательный,2.9333333333333327
14403,дешеветь,2.514444444444445
14404,четверг,4.459999999999998
14405,"28,56",5.03
14406,"27,81",5.03
14407,разоружение,3.07
14408,немедленный,2.988181818181818
14409,котировка,3.374615384615384
14410,отыграть,2.925
14411,закрыться,3.0824999999999996
14412,"28,67",5.03
14413,вторник,4.222142857142859
14414,беспрепятственный,2.24
14415,биржа,3.4653703703703687
14416,"27,86",5.03
14417,опек,3.199999999999998
14418,похитить,3.245882352941176
14419,сподобиться,1.93
14420,поддаться,3.0400000000000005
14421,вымогатель,2.3
14422,отвезти,3.3400000000000007
14423,дачный,2.934
14424,изолировать,2.977272727272727
14425,находкинский,0.0
14426,первоклассник,2.23
14427,вязать,3.198
14428,оседлать,2.656
14429,стан,2.7619999999999996
14430,зюгановский,0.0
14431,нпср,1.72
14432,нереализуемый,0.555
14433,госсовет,2.8782352941176472
14434,товаропроизводитель,2.82
14435,нереализованный,2.11
14436,достижимый,2.077142857142857
14437,активизация,3.1050000000000004
14438,профицит,2.1288888888888895
14439,попустительство,2.0666666666666664
14440,вывоз,3.3150000000000004
14441,долларизация,0.0
14442,ополовинивать,0.0
14443,стерилизация,2.55
14444,сжимать,2.8249999999999997
14445,кредитование,3.7299999999999995
14446,поработать,3.6815384615384614
14447,"11,9",5.48
14448,"17,4",5.48
14449,обнищание,1.7
14450,одновременный,2.895500000000001
14451,взятие,3.2399999999999993
14452,активизировать,2.7500000000000004
14453,экспроприация,2.5057142857142862
14454,экспроприатор,1.83
14455,норвегия,4.101999999999999
14456,венесуэла,3.2833333333333337
14457,законный,3.374857142857144
14458,национализация,3.35
14459,отнимать,2.83
14460,госплан,1.62
14461,госснаб,1.31
14462,четырехкратный,0.9833333333333334
14463,обесценение,1.98
14464,гособязательство,0.0
14465,девальвация,2.69
14466,замещение,2.92125
14467,локомотив,3.3409999999999997
14468,несырьевой,1.02
14469,прогнозный,1.57
14470,сочетать,2.44625
14471,авиакосмический,1.3299999999999998
14472,биотехнология,2.766153846153846
14473,удваиваться,1.9333333333333336
14474,приборостроение,2.8120000000000003
14475,нефтехимический,1.895
14476,лесохимический,1.39
14477,наполнение,2.664
14478,стимулирование,3.35875
14479,народно-патриотически,3.12
14480,безумие,3.4875
14481,популистский,2.05
14482,втрое,3.5300000000000002
14483,вчетверо,2.89
14484,присвоение,3.3739999999999997
14485,мидлкласс,0.0
14486,вымирать,1.72
14487,элементарно,3.25
14488,утроить,2.49
14489,лизинг,2.78
14490,авиатехника,2.49
14491,госгарантия,1.92
14492,двухмесячный,2.376666666666667
14493,дмитриев,3.5749999999999997
14494,касьянов,2.8447058823529403
14495,позиционирование,2.62
14496,подчиненный,3.364166666666667
14497,продлить,3.407
14498,продление,3.323333333333333
14499,напряженность,3.7844444444444445
14500,мэрт,0.9526315789473685
14501,возложить,3.1350000000000002
14502,промедление,2.74
14503,вчерашний,3.262222222222223
14504,порка,2.215
14505,256,6.63
14506,замглавы,3.0083333333333333
14507,поштучно,2.39
14508,объясняться,3.0725
14509,сжать,2.8000000000000003
14510,изящный,2.9575
14511,недействующий,1.5666666666666667
14512,презумпция,2.5140000000000002
14513,невиновность,3.26
14514,нормативный,3.19375
14515,экспертиза,3.4794444444444452
14516,обоснованность,2.7080000000000006
14517,дублировать,1.9974999999999998
14518,бадовский,0.705
14519,конфликтный,2.5733333333333333
14520,орлов,4.0
14521,санкция,4.04157894736842
14522,перегруженность,2.19
14523,алешин,1.9249999999999998
14524,легитимность,2.781111111111111
14525,больничный,3.033
14526,первоначально,4.29
14527,ориентировочно,3.14
14528,ростов,3.8166666666666664
14529,катренко,1.48
14530,единоросс,2.57
14531,избранник,2.6157142857142857
14532,демчук,1.85
14533,адыгея,2.8633333333333333
14534,завгаев,1.1
14535,ставропольский,3.1514285714285717
14536,катальников,0.0
14537,кодзоев,1.61
14538,з.,4.7299999999999995
14539,нахушев,1.5
14540,кабардино-балкария,2.9566666666666666
14541,фадзаев,0.0
14542,осетия,3.7232352941176488
14543,обговорить,1.63
14544,непонимание,3.2250000000000005
14545,непродуманный,1.7260000000000002
14546,думец,0.985
14547,по-нашему,4.58
14548,патрулировать,2.885
14549,задержание,3.264444444444445
14550,арест,3.9447058823529395
14551,обыск,3.2741666666666664
14552,олимпиада,3.7878494623655916
14553,сидней,3.085
14554,мельбурн,3.09
14555,армейский,3.2399999999999993
14556,забастовщик,1.8119999999999998
14557,юстиция,4.22
14558,познер,2.822
14559,кубань,4.040588235294117
14560,ткачев,3.11
14561,кубанский,3.02
14562,краснодарский,3.2499999999999996
14563,законопослушный,2.0228571428571427
14564,плодородный,1.988
14565,труженик,2.71125
14566,пай,2.721666666666667
14567,ущемлять,1.1620000000000001
14568,чей-либо,3.53
14569,надел,2.975714285714286
14570,фермер,3.417368421052632
14571,560,6.63
14572,ответственно,3.2
14573,передел,2.856
14574,ужесточить,2.655
14575,недополучить,1.6199999999999999
14576,устремиться,2.805
14577,делец,2.56
14578,незнание,2.5300000000000002
14579,доверчивость,1.9849999999999999
14580,первоочередной,2.6640000000000006
14581,ипотека,3.205833333333333
14582,неэффективно,2.9
14583,изъян,2.4775
14584,сельхозназначение,1.91
14585,неоднозначно,3.17
14586,неразбериха,2.613333333333333
14587,простаивать,2.0725000000000002
14588,кс,3.9
14589,мнс,1.8599999999999999
14590,скандальный,2.9283333333333332
14591,вычет,2.1475
14592,08.04.04,4.63
14593,n169о,2.96
14594,подробно,4.4743396226415095
14595,унп,2.06
14596,сеять,1.76
14597,редакция,4.0178787878787885
14598,фискал,1.53
14599,подотчетник,0.0
14600,взаимозачет,1.01
14601,выработать,2.7739999999999996
14602,разъяснение,3.2383333333333333
14603,таможенно-тарифный,2.18
14604,невыясненный,2.4
14605,расчетный,2.984
14606,спорный,3.134
14607,отказывать,3.0175000000000005
14608,лобачева,1.87
14609,169-о,6.35
14610,оглашение,2.9050000000000002
14611,доначислять,0.0
14612,соображение,3.4406249999999994
14613,завершиться,3.2640909090909087
14614,весенний,3.3925
14615,призывной,2.1999999999999997
14616,военкомат,2.5733333333333333
14617,пополнение,3.39
14618,красноярский,3.6984210526315793
14619,новобранец,3.2000000000000006
14620,4000,6.67
14621,сибиряк,2.54
14622,комиссар,3.925625
14623,жаукенов,0.0
14624,грабаров,0.0
14625,сборный,3.6933333333333334
14626,известие,3.8062500000000004
14627,крайвоенкомат,0.0
14628,отзыв,3.7692857142857137
14629,матушка,3.51
14630,вооруженный,3.8973333333333335
14631,отличиться,3.08
14632,моторист,2.2699999999999996
14633,корабельный,2.7800000000000002
14634,лесосибирец,0.0
14635,потапов,3.222857142857142
14636,курсант,3.26
14637,чита,3.28
14638,красноярец,2.23
14639,плотников,3.4
14640,матрос,3.3319047619047613
14641,канск,2.0
14642,важенин,2.1
14643,земляк,2.835
14644,пограничник,3.2489999999999997
14645,в/ч,4.99
14646,2074,6.67
14647,гладких,2.96
14648,ефрейтор,2.98
14649,винков,0.0
14650,бирилюсский,0.0
14651,стрелок,3.9283333333333332
14652,комендантский,2.635
14653,рота,3.6020000000000003
14654,назатов,0.0
14655,тасеевский,0.0
14656,уфыркин,0.0
14657,сухобузимский,0.0
14658,акк,2.01
14659,шушенское,1.96
14660,рулевой,2.8720000000000003
14661,сигнальщик,1.82
14662,шваб,2.0666666666666664
14663,абанский,1.22
14664,гагин,1.86
14665,заслуженно,3.18
14666,вдв,3.54
14667,флот,4.3125
14668,сибво,1.7
14669,орден,3.8996153846153865
14670,кутузов,3.33
14671,воспитанник,3.2939999999999996
14672,косач,1.32
14673,ахиллесов,2.1
14674,пята,4.05
14675,неуставной,1.93
14676,дедовщина,2.335
14677,порождать,3.139117647058825
14678,бегунок,1.51
14679,поубавиться,2.38
14680,прокуратура,4.017375000000003
14681,самоволка,1.91
14682,удручающе,2.44
14683,иркутский,3.330769230769231
14684,кемеровский,3.44
14685,командование,3.998709677419355
14686,васильевич,4.19
14687,старослужащий,1.62
14688,освоиться,2.5660000000000003
14689,непривычный,2.617272727272727
14690,удел,3.326666666666666
14691,нестандартный,2.6162500000000004
14692,таки,5.230000000000001
14693,офицерский,2.7655555555555558
14694,боеспособный,2.21
14695,профессионально,4.03
14696,резервист,2.83
14697,профи,3.44
14698,воевать,3.683636363636362
14699,экономично,2.48
14700,пресечение,3.2661538461538457
14701,сепаратизм,2.7399999999999998
14702,миротворческий,2.6566666666666667
14703,наращивание,3.176875000000001
14704,катастрофически,3.2099999999999995
14705,налет,2.6572727272727272
14706,пилот,3.973809523809522
14707,подкорректировать,2.18
14708,офицерство,2.28
14709,рогатина,1.7
14710,отвлекать,2.858333333333333
14711,серийный,3.3475
14712,нацеливаться,1.42
14713,высокотехнологический,1.205
14714,стартовать,3.244545454545454
14715,обнадеживать,1.6725
14716,нетерпение,3.8239999999999994
14717,огорчать,2.6420000000000003
14718,краеугольный,2.77
14719,несовершенство,2.74
14720,доработка,2.8016666666666663
14721,поощрение,3.198571428571429
14722,134,6.63
14723,79,6.95
14724,"14,9",5.48
14725,псковский,3.401666666666667
14726,76-й,5.28
14727,гвардейский,3.32
14728,воздушно-десантный,2.9600000000000004
14729,дивизия,3.9710714285714297
14730,капитально,3.09
14731,реконструировать,2.973333333333333
14732,157,6.63
14733,1935,6.670000000000001
14734,1937,6.670000000000001
14735,многоквартирный,2.64
14736,бесквартирный,0.0
14737,поднаем,0.0
14738,съемный,2.2125000000000004
14739,псков,3.1862500000000002
14740,командующий,3.854
14741,генерал-полковник,4.3149999999999995
14742,шпак,2.2
14743,2269,6.67
14744,1443,6.67
14745,2153,6.67
14746,малопривлекательный,0.0
14747,отзываться,3.024
14748,надбавка,2.8800000000000003
14749,3300,6.67
14750,полномасштабный,2.48
14751,северо-кавказский,3.43
14752,2015,6.67
14753,долгожданный,3.1799999999999997
14754,генштаб,3.2599999999999993
14755,сбой,2.8871428571428575
14756,коснуться,3.1821052631578945
14757,сержант,3.8279999999999994
14758,49,6.950000000000001
14759,умудренный,1.79
14760,устранение,3.688888888888888
14761,разъедать,1.97
14762,держава,3.461071428571428
14763,порох,3.45
14764,райен,1.7
14765,атташе,3.45
14766,выгонять,2.5500000000000003
14767,досрочно,3.84
14768,расторгать,1.11
14769,увольнение,3.442222222222222
14770,уважительный,2.422
14771,провинность,2.285
14772,преференция,2.53
14773,увольняться,2.7
14774,трудоустройство,2.9062500000000004
14775,накапливаться,2.628
14776,заем,3.2699999999999996
14777,госслужба,2.473
14778,колледж,3.504166666666667
14779,балл,3.738275862068966
14780,вслепую,3.15
14781,оканчиваться,3.05
14782,цунами,3.68
14783,обрушиваться,2.4125
14784,коллизия,2.483333333333333
14785,вызревать,1.34
14786,версальский,2.3018181818181818
14787,уютный,3.0
14788,1914,6.669999999999999
14789,изувечить,1.12
14790,вырезать,2.675454545454546
14791,турок,3.28
14792,ассириец,2.13
14793,четырехлетний,2.0749999999999997
14794,бойня,3.054
14795,порочность,2.34
14796,1917,6.669999999999998
14797,захватить,3.5643902439024386
14798,ркп(б),3.55
14799,марксист,2.393
14800,ульянов,3.0439999999999996
14801,октябрьский,3.659
14802,монархия,3.4459999999999993
14803,жестоко,4.19
14804,подавить,2.63
14805,учредительный,3.015666666666667
14806,веймар,2.19
14807,устранить,3.130454545454545
14808,сословный,2.13
14809,укрепиться,2.2962499999999997
14810,ультранационалистический,1.1
14811,фелькише,0.0
14812,возвеличить,1.85
14813,нордический,1.4849999999999999
14814,еврейство,2.215
14815,инструментальщик,1.34
14816,дрекслер,1.4366666666666665
14817,1919,6.670000000000001
14818,демобилизовать,1.97
14819,адольф,3.31
14820,политкорректный,0.7275
14821,великодушие,3.01
14822,диктовка,2.92
14823,австро-венгерский,2.91
14824,болгария,4.243
14825,виновница,2.34
14826,эльзас,2.31
14827,лотарингия,1.95
14828,саарский,1.1
14829,познань,2.4
14830,силезия,2.42
14831,шлезвиг,2.35
14832,данциг,2.38
14833,гданьск,2.64
14834,мемельский,0.0
14835,клайпедский,1.36
14836,союзнический,2.0
14837,дальнобойный,1.18
14838,артиллерия,3.5983333333333327
14839,ввс,4.39
14840,обескровить,1.69
14841,отныне,4.13
14842,42,6.95
14843,132,6.63
14844,предъявить,3.216111111111111
14845,ультиматум,3.232
14846,оккупировать,3.135714285714286
14847,рейнский,1.9749999999999999
14848,правобережье,2.82
14849,рейхсканцлер,1.7
14850,вирт,2.18
14851,учредить,2.905625
14852,предшественница,1.9100000000000001
14853,противодействие,3.334814814814816
14854,обесцениваться,1.975
14855,процедурный,1.9999999999999998
14856,единогласно,3.74
14857,сенат,3.6200000000000006
14858,ратифицировать,2.3024999999999998
14859,фашизм,3.649
14860,беспокойный,1.9780000000000002
14861,антикапиталистический,1.62
14862,йозеф,3.02
14863,геббельс,2.93
14864,дьявольский,2.452
14865,разложение,3.285
14866,митинг,3.7346031746031736
14867,оглашать,2.1125
14868,воссоздание,2.92
14869,повинность,2.8733333333333335
14870,универмаг,2.39
14871,национал-социалистический,3.4850000000000003
14872,нсдап,2.44
14873,виток,2.719230769230769
14874,побежденный,2.29
14875,фашио,0.0
14876,ди,4.47
14877,комбаттименто,0.0
14878,фронтовик,2.9449999999999994
14879,фашистский,3.3157142857142863
14880,анархист,2.643333333333333
14881,бенито,2.78
14882,муссолини,3.25
14883,фашист,3.626666666666667
14884,избивать,3.07
14885,касторка,1.39
14886,понос,2.99
14887,поджигать,2.65
14888,марш,3.3844444444444446
14889,эммануил,2.54
14890,премьер-министр,4.530000000000004
14891,мученик,3.06
14892,мемориал,3.215
14893,флоренция,3.231111111111112
14894,макиавелли,2.92
14895,микеланджело,3.17
14896,галилей,2.7785087719298276
14897,салют,3.598333333333333
14898,римлянин,3.58
14899,рукопожатие,2.7660000000000005
14900,забастовка,3.3828571428571426
14901,арбитраж,2.4033333333333333
14902,повиноваться,1.62
14903,напролом,2.85
14904,переписывать,2.42
14905,дуче,2.58
14906,царский,3.3800000000000003
14907,ссылать,2.495
14908,безлюдный,2.2880000000000003
14909,каменистый,2.6799999999999997
14910,охранник,3.6469230769230765
14911,интернировать,0.815
14912,барак,3.2120000000000006
14913,коттедж,2.46
14914,перекличка,2.4933333333333336
14915,благожелательно,2.5
14916,таймс,3.6016666666666666
14917,большевизм,2.614
14918,надивиться,0.0
14919,расписание,3.806428571428572
14920,невиданный,2.4941666666666666
14921,1923,6.67
14922,диктатура,3.333225806451612
14923,генерал,4.468644067796607
14924,примо,2.5
14925,ривера,2.63
14926,1926-й,5.79
14927,пилсудский,2.295
14928,сверхчеловеческий,1.75
14929,коминтерн,2.775555555555555
14930,рапалло,1.74
14931,интернационал,3.16
14932,неоспоримый,2.114
14933,империализм,2.9385714285714286
14934,пролетариат,3.0944444444444446
14935,социал-демократия,3.595
14936,социнтерн,1.7200000000000002
14937,1920-й,5.3475
14938,"6,5",5.7
14939,социал-демократический,3.6075
14940,носке,2.73
14941,повстанец,3.5499999999999994
14942,григорий,4.000526315789474
14943,зиновьев,2.7300000000000004
14944,характеризовать,2.5412
14945,хождение,3.4
14946,социал-фашизм,3.106666666666667
14947,1928,6.670000000000001
14948,vi,4.33
14949,бравировать,0.0
14950,непримиримость,1.49
14951,клемент,2.49
14952,готвальд,1.92
14953,сворачивать,2.3980000000000006
14954,наркомат,2.3259999999999996
14955,нкид,2.49
14956,нарком,3.09
14957,чичерин,2.67
14958,нелепый,2.935416666666667
14959,вздор,2.0
14960,1927,6.670000000000001
14961,iv,4.57
14962,разведывательный,3.1224999999999996
14963,ркка,3.31
14964,берзин,0.0
14965,оттяжка,1.5066666666666666
14966,военно-политический,4.32
14967,сепаратный,2.15
14968,нейтралитет,3.23
14969,польско-германский,3.1
14970,данцигский,1.2
14971,балтийский,3.5300000000000002
14972,враждебный,2.90375
14973,унизить,1.75
14974,грабить,2.676086956521739
14975,налаживать,2.6755555555555555
14976,поставлять,2.8242857142857143
14977,танкист,2.87
14978,штабной,2.7
14979,рейхсвер,1.6
14980,рурский,1.3533333333333333
14981,оттеснить,2.4850000000000003
14982,штурмовой,2.7000000000000006
14983,са,3.83
14984,элитарный,1.965
14985,сс,3.96
14986,штурмовик,2.5875000000000004
14987,эсэсовец,1.7149999999999999
14988,дружина,3.4599999999999995
14989,рейхсбаннер,0.0
14990,стяг,2.55
14991,скф,1.67
14992,юнгштурм,0.0
14993,клара,3.68
14994,цеткин,2.62
14995,подавление,3.4246153846153855
14996,одержать,3.619285714285714
14997,ассоциироваться,2.8128571428571427
14998,грабительский,1.7599999999999998
14999,умело,3.8500000000000005
15000,марксизм,3.109230769230769
15001,национал-социализм,3.1125
15002,обличение,2.275
15003,торгашеский,0.0
15004,разлагать,0.6775
15005,надернуть,0.0
15006,добродетель,3.665
15007,ханжеский,1.31
15008,смешиваться,2.6633333333333336
15009,инстинктивно,3.22
15010,растолковывать,0.0
15011,озлобить,2.15
15012,пролетарский,2.703333333333333
15013,противоречить,3.429687499999999
15014,ученический,2.065
15015,непознаваемый,1.2
15016,победительница,2.6175
15017,нападки,2.49
15018,вальтер,3.59
15019,ратенау,1.88
15020,экстремист,2.7727272727272734
15021,репарация,2.705
15022,зашататься,1.4
15023,ганс,3.4014285714285717
15024,сект,3.23
15025,прочить,2.415
15026,диктатор,2.90625
15027,сепаратист,3.3524999999999996
15028,кпг,2.85
15029,гамбург,3.235
15030,эрнст,3.143333333333333
15031,тельман,2.595
15032,мюнхен,3.394285714285714
15033,пивной,2.7566666666666664
15034,бюргербройкеллер,0.0
15035,карр,2.61
15036,регент,2.58
15037,бавария,3.978
15038,иго,2.6366666666666667
15039,берлинский,2.5919999999999996
15040,путч,2.6999999999999997
15041,беззаботно,2.81
15042,главарь,2.8600000000000003
15043,локарно,2.51
15044,1925,6.669999999999999
15045,реваншизм,1.88
15046,дальневосточный,3.1458333333333326
15047,смэтс,1.41
15048,несомненный,2.8514285714285714
15049,свергнуть,2.2175000000000002
15050,1911,6.67
15051,полураспад,2.84
15052,доминировать,2.7950000000000004
15053,гоминьдан,1.7950000000000002
15054,кпк,3.64
15055,гоминьдановский,1.02
15056,лавировать,2.46
15057,хозяйничать,0.0
15058,милитарист,2.07
15059,освоить,2.8927272727272726
15060,отличать,3.2433333333333327
15061,кайши,2.66
15062,нанкин,2.65
15063,родовой,2.9875
15064,клан,2.835
15065,мицуи,2.13
15066,мицубиси,3.3299999999999996
15067,клановый,1.28
15068,безвластный,0.0
15069,уступка,3.3962499999999998
15070,тоннаж,2.31
15071,шаньдун,2.263333333333333
15072,презрительно,3.27
15073,танака,2.7199999999999998
15074,божественность,2.43
15075,поочередный,0.0
15076,маньчжурия,2.8066666666666666
15077,индокитай,2.73
15078,подданный,3.3125
15079,маршал,3.68
15080,чжан-цзолин,0.0
15081,нанкинский,1.465
15082,поощрять,2.5893333333333337
15083,эвакуировать,3.1250000000000004
15084,конъюнктурный,1.8666666666666665
15085,предвещать,0.0
15086,спад,3.551764705882352
15087,пошатнуться,1.6899999999999997
15088,безработный,3.5364285714285706
15089,усматривать,2.1149999999999998
15090,сакура,2.87
15091,националистически,2.35
15092,бесплодно,1.75
15093,растрачивать,1.42
15094,ямато,2.8
15095,расцвести,1.7875
15096,наложить,3.0711111111111116
15097,позор,3.8085714285714287
15098,бездеятельность,2.11
15099,самурайский,1.6
15100,лад,3.6733333333333333
15101,покушение,3.5707142857142853
15102,хамагути,0.0
15103,маньчжурский,2.1733333333333333
15104,политбюро,3.9600000000000004
15105,антияпонский,1.57
15106,генсек,3.0839999999999996
15107,нейтрализовать,2.0485714285714285
15108,ультранационалист,1.42
15109,1931,6.67
15110,пятилетка,2.6485714285714286
15111,умалить,1.97
15112,ввиду,4.53
15113,сфабриковывать,1.88
15114,юмжд,1.26
15115,перерезать,2.87
15116,квжд,2.72
15117,шанхай,3.27
15118,высадиться,2.31
15119,устье,3.53
15120,янцзы,2.79
15121,десант,3.51
15122,отпор,3.71
15123,19-й,5.28
15124,маньчжоу-го,2.31
15125,пу,3.64
15126,подконтрольный,2.4266666666666667
15127,разрознить,2.5399999999999996
15128,1933,6.670000000000001
15129,ассамблея,3.409166666666667
15130,лорд,3.5839999999999996
15131,литтон,1.73
15132,демонстративно,3.48
15133,вторгнуться,2.4183333333333334
15134,придвинуться,1.11
15135,асанья,0.0
15136,установиться,2.882857142857143
15137,бартерный,1.31
15138,отто,3.82
15139,штрассер,1.6
15140,покинуть,3.7439999999999998
15141,радикализм,2.618
15142,побуждать,1.9724999999999997
15143,респектабельный,2.0900000000000003
15144,версаль,2.76
15145,генрих,3.455833333333333
15146,брюнинг,1.41
15147,расстановка,2.8877777777777776
15148,рейхстаг,2.6485714285714286
15149,толковать,1.6812500000000001
15150,неприятие,3.0954545454545452
15151,тревиранус,0.0
15152,неофициальный,2.76
15153,мемель,1.72
15154,строй,4.21547169811321
15155,фрик,2.83
15156,проповедовать,2.4675
15157,аналогично,3.79
15158,террор,3.53404761904762
15159,триумф,3.3871428571428575
15160,"6,4",5.7
15161,колокольня,2.2
15162,перегруппировка,2.375
15163,марксистский,2.7830000000000004
15164,догматик,1.685
15165,сдпг,2.97
15166,форвертс,1.78
15167,свастика,2.79
15168,уготовить,2.26
15169,радикализировать,0.0
15170,сословие,3.185
15171,схлынуть,1.2533333333333332
15172,здравый,3.225909090909091
15173,секретариат,3.1166666666666667
15174,циркулярный,1.1
15175,сломить,2.7359999999999998
15176,свержение,3.2959999999999994
15177,фельдмаршал,2.7466666666666666
15178,гинденбург,2.252
15179,"18,6",5.48
15180,"11,3",5.48
15181,"19,4",5.48
15182,"13,4",5.48
15183,"5,3",5.7
15184,"13,7",5.48
15185,230,6.63
15186,заманивать,1.98
15187,торить,0.0
15188,уговаривать,3.0937499999999996
15189,присяга,3.1199999999999997
15190,коалиционный,2.5028571428571427
15191,шеффилдский,0.0
15192,дейли,3.13
15193,телеграф,2.7
15194,излагать,2.5054166666666666
15195,сэр,3.983333333333333
15196,артур,3.6966666666666668
15197,бальфур,1.78
15198,водвориться,0.0
15199,гитлеризм,1.58
15200,оратор,2.882
15201,прозападный,1.57
15202,поджог,3.23
15203,81,6.95
15204,неариец,0.0
15205,степанов,3.25
15206,пристав,3.12
15207,генпрокуратура,3.1624999999999996
15208,уфо,2.55
15209,растрата,2.643333333333333
15210,сокрытие,2.955
15211,дознаватель,1.3900000000000001
15212,минюст,3.0736842105263165
15213,пресс-служба,4.384565217391307
15214,генпрокурор,2.586
15215,новиков,3.7877777777777775
15216,автоматизация,3.652499999999999
15217,дата-крат,2.84
15218,юрисдикция,3.3325
15219,довериться,2.69
15220,егерева,0.0
15221,вердикт,3.0571428571428574
15222,булдаков,2.07
15223,костенко,3.01
15224,насосный,2.3
15225,двоякий,2.1300000000000003
15226,соколкина,0.0
15227,арбитражный,3.2856250000000014
15228,головин,3.16
15229,досудебный,1.95
15230,алла,4.0
15231,уряшева,0.0
15232,титансофт,0.0
15233,ренжин,0.0
15234,аваль,2.11
15235,должник,3.122
15236,уплачивать,2.4699999999999998
15237,розов,2.6
15238,герника,1.87
15239,владислав,3.719999999999999
15240,рычков,2.36
15241,нпп,2.8
15242,рото,1.46
15243,талант,3.901428571428571
15244,токарская,1.42
15245,филармония,3.7
15246,восточносибирский,3.155
15247,пианист,3.07
15248,беломестных,1.62
15249,глубинка,2.7671428571428573
15250,володя,3.4128571428571424
15251,шелехов,1.56
15252,увлекаться,2.998666666666666
15253,дипломант,2.12
15254,петербуржец,2.425555555555556
15255,поэтичный,1.605
15256,шопен,3.05
15257,равель,2.41
15258,органный,1.9733333333333334
15259,волконский,2.09
15260,музыкант,3.7737499999999997
15261,говорин,0.0
15262,инаугурация,3.0377777777777775
15263,исполнить,3.4181818181818184
15264,проникновенный,1.87
15265,сочинение,3.7745454545454553
15266,танеев,2.43
15267,гаспар,2.55
15268,виртуозный,2.06
15269,пианизм,1.64
15270,рахманинов,3.13
15271,125-летие,4.0
15272,перепечатка,2.17
15273,доктрина,3.0989655172413784
15274,рябчук,1.57
15275,дмитриевич,3.2107692307692304
15276,станишевка,0.0
15277,таращанский,1.4
15278,курсантский,1.22
